Unnamed: 0,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
8720,0,0.0422661314541867,47,1,6.970586122781717,897.4776039519218,4,0,0,2,0.0
8721,0,0.13023405804942761,54,0,0.43570014651442973,5223.209314049285,12,0,0,0,
8722,1,0.008777976421149436,55,0,6.763411089884962,5153.1839363336785,6,0,1,0,2.0
8723,0,0.020301207882972624,56,0,0.950198464415744,,4,1,1,0,3.0
8724,0,0.26957378712677754,50,1,3.4988711534105597,6325.023248694306,8,0,1,0,0.0
8725,0,0.3671482166295299,46,0,4.05333242194223,13066.869663294465,10,0,0,1,
8726,0,0.15462818910196927,96,1,0.5268688332549994,4996.5646385504915,11,0,0,0,1.0
8727,0,0.07971987084747267,64,0,0.8940913904816585,12471.239663603334,6,0,1,0,0.0
8728,0,0.08089727270000568,57,1,2.110102155175208,23545.55523582084,7,0,1,0,1.0
8729,0,0.028920576743756175,48,0,1.0083080820959431,28893.36556103323,16,0,0,0,1.0
8730,1,0.3345165413210848,45,1,0.22012354654014782,,6,1,2,0,2.0
8731,0,0.33223605404132645,50,0,1.172113299305284,2147.0624735165484,12,0,0,0,1.0
8732,1,0.5438150282641446,56,0,1.9073938669778678,3600.7556395453103,7,0,2,0,1.0
8733,0,0.5701813477255568,25,0,0.6304761354212172,5378.154910428465,7,0,0,0,2.0
8734,0,0.47223946903966335,30,0,0.2182292358344482,14922.96230393835,12,0,1,0,0.0
8735,0,0.4211514691117844,43,0,8.679391524971068,7624.09461007853,5,0,2,0,0.0
8736,0,0.18528233397842356,54,0,1.932660238965744,2116.8808968963285,8,0,0,0,1.0
8737,0,0.43532390844779106,48,0,4.023058248959841,,5,2,2,0,1.0
8738,0,0.021304033988985945,72,0,1.2738497660987464,,9,0,1,1,0.0
8739,0,0.14559001103566707,31,0,1.0808693259154656,1732.9631318267302,13,0,0,0,2.0
8740,0,0.5750166825481798,41,1,4.382451318151534,4962.018637440446,15,1,0,1,0.0
8741,0,0.43465952446986517,73,1,0.8792302957914698,2139.002945781755,9,0,3,0,1.0
8742,0,0.15544723799531793,53,0,0.7331601003336102,1547.653522634056,12,0,0,0,0.0
8743,0,0.07174268756417672,64,0,3.4592419365213276,2532.87501060205,11,0,1,0,2.0
8744,1,0.24673202875331757,80,0,5.033878169354338,,14,0,1,0,1.0
8745,0,0.037414316381355374,42,2,0.5576207252610051,6521.638960821367,6,0,1,0,2.0
8746,0,0.05576693522754044,50,0,2.7640548713837023,5258.797890478862,11,0,1,0,1.0
8747,0,0.24106132477222827,48,1,0.20858701578594588,9839.198784370974,13,0,0,0,0.0
8748,0,0.2204633373478482,24,1,0.8655978082032141,9135.363535812632,10,0,0,0,1.0
8749,0,0.23661912077295724,47,0,1.873123022017703,5670.694859838482,7,0,0,0,17.0
8750,0,0.11882946089503964,64,0,0.49637901251719996,,6,0,0,0,2.0
8751,0,0.2794443856638274,59,0,2.0055554629874615,5381.286191600329,8,0,3,0,2.0
8752,0,0.42046368332603906,60,0,1.670424574007581,4432.186793310435,6,0,2,0,1.0
8753,0,0.2826710977317454,46,1,1.9743493713725861,1072.7278667021508,14,0,1,1,0.0
8754,1,0.10973088513325778,42,1,3.1112091916177333,10881.717771677233,9,0,1,0,1.0
8755,0,0.02862725267425125,69,0,0.861521047252664,6491.6108402270265,14,1,1,0,0.0
8756,0,0.2958450112715993,45,0,0.32890320258191524,2097.6454657873505,6,0,2,0,1.0
8757,0,0.07319036830835648,56,0,0.5158943081704025,13352.669861928653,15,0,2,0,1.0
8758,0,0.3980977300083984,54,2,0.62748971080871,3251.9629975995977,9,0,2,0,0.0
8759,1,0.17417987427351772,72,1,10.0,4557.6467155153505,8,0,0,0,2.0
8760,0,0.2539098939558131,65,0,0.18527609683539656,10061.815724675049,8,0,1,0,2.0
8761,0,0.18454346921462922,33,1,0.3583028977097163,5733.592352489305,6,0,3,0,1.0
8762,0,0.482587056197139,35,0,0.3620232288487062,,3,0,3,0,1.0
8763,0,0.3582445292334545,60,0,6.616223663275816,3841.1571858632133,6,0,1,0,1.0
8764,1,0.28955659224664504,51,0,1.3581850553744814,,11,0,1,0,3.0
8765,0,0.1898173270965356,45,1,0.2678103636622462,2851.3218424788483,8,0,2,0,0.0
8766,0,0.4039056689418823,66,1,1.1091321151885705,12361.420239473271,4,0,2,0,0.0
8767,0,0.41016919731726514,54,0,0.6821574082748076,1006.6905501867318,5,0,0,0,0.0
8768,0,0.03523992336522682,52,0,0.6218027641839289,2275.296298642841,7,0,0,0,1.0
8769,0,0.19349101958370826,62,0,2.083024463338057,6054.616373137769,14,0,0,0,2.0
8770,0,0.6244489190935629,46,0,0.591247746614228,3713.344387522248,8,1,1,0,0.0
8771,0,0.3447666941309907,73,0,2.0672023657460463,4664.22032341244,4,0,0,0,0.0
8772,1,0.18282445260051894,40,0,2.184782241843535,5060.171444969211,0,0,2,0,0.0
8773,0,0.006740321969585653,61,0,0.3397281303116481,,9,0,2,0,3.0
8774,1,0.34854881615738287,72,0,0.5408181310127447,2250.3685225556137,7,0,2,0,0.0
8775,0,0.423049977645302,32,0,0.9435828436934465,,7,0,3,1,3.0
8776,0,0.08187037567413294,47,0,10.0,,6,0,2,0,0.0
8777,0,0.07584778098626348,67,0,0.9430827504089302,,4,0,1,0,0.0
8778,0,0.1288467947289944,68,0,1.4513845043500309,4296.847920783824,11,0,2,0,1.0
8779,0,0.3025004061406786,49,0,0.7758230216728473,,7,0,5,0,
8780,0,0.49795573696323275,41,1,0.4706992435059561,6700.893592595475,5,0,0,0,0.0
8781,0,0.2441242042019307,65,1,0.4230048433452171,,4,0,0,1,0.0
8782,0,0.12597638681221232,68,0,1.362735393413578,1228.7711072457105,8,0,1,0,1.0
8783,0,0.32454021862878496,35,1,1.9771570939771277,11265.034971890678,4,0,1,0,1.0
8784,0,0.10127473757137621,35,0,0.08689061678687326,2476.901459029831,4,1,1,1,0.0
8785,1,0.17997027412501604,55,0,1.50970041364122,3704.743709690277,6,0,2,0,1.0
8786,1,0.2730930880321553,60,0,1.7584003841253877,4422.27828294313,4,0,0,1,1.0
8787,0,0.08082028519138887,47,0,5.5799058444412255,4742.368162790329,9,0,2,0,0.0
8788,0,0.5847912825134468,61,0,3.406812403146368,9637.057127592438,8,0,1,0,0.0
8789,1,0.44612565954845246,42,1,0.5518882902962904,4934.846468017745,13,0,2,0,0.0
8790,1,0.029056814929658992,22,0,0.2992102647254953,4495.589737340748,10,0,1,1,1.0
8791,0,0.40290777077862877,46,1,0.49353049511415537,10025.821255639667,7,2,1,0,0.0
8792,0,0.1834215380248126,52,0,1.6778485428041914,7483.5058696971055,10,0,1,0,0.0
8793,0,0.5074979968430795,48,0,0.6661329948000985,2936.872996924065,13,0,1,0,1.0
8794,1,0.09028944437394082,35,0,1.8443379453729272,2201.7135791272212,8,0,2,0,1.0
8795,1,0.10805603587396298,26,1,8.920169649201652,2761.171036629373,6,0,1,0,1.0
8796,0,0.07233481504719884,44,1,3.201536809367697,4748.320116861384,10,0,1,0,1.0
8797,0,0.06574586273692457,64,1,1.570641389368037,,14,0,1,0,0.0
8798,1,0.10250726576397798,69,1,0.97922090959788,5237.120655241077,10,0,2,0,2.0
8799,0,0.4693183574813774,68,0,0.8656457070876274,4489.78988373948,5,0,1,0,1.0
8800,0,0.5110831256081301,40,0,2.658580871704426,829.0136970561742,4,0,1,0,1.0
8801,0,0.02676478520483261,35,0,1.0152899953223258,1836.6111196061752,4,0,1,0,2.0
8802,0,0.20584291211709332,58,0,1.9020374392933719,651.9545359915523,7,0,1,0,1.0
8803,0,0.3437910080200448,60,0,0.42197833778295657,3863.264603712101,6,0,5,0,0.0
8804,0,0.5641783654520406,57,1,1.0413001292516386,10423.41036161791,7,0,0,0,1.0
8805,1,0.37935555649615144,23,0,1.0671546499584856,,7,0,3,0,0.0
8806,0,0.23773820281581287,39,0,1.7625993903401136,,6,0,1,0,1.0
8807,0,0.3719923137961102,51,0,0.20886404379846552,4382.538899739539,8,0,2,0,2.0
8808,0,0.1611865722039003,58,0,1.9379924962588742,2334.0795136299225,7,0,2,0,1.0
8809,0,0.055888367401643005,62,2,1.1085116120028273,,7,0,2,0,2.0
8810,0,0.03218996930717459,54,1,0.14756735726526699,7180.439517614601,9,0,1,0,1.0
8811,0,0.0558100488758318,56,0,3.913164613611968,,10,0,0,0,0.0
8812,0,0.2963929001411048,53,0,0.26898753966819483,1735.9195965935535,11,0,1,0,2.0
8813,0,0.06762159782788361,61,0,0.6893456509021292,1139.7895019878424,9,0,1,0,1.0
8814,0,0.11213714162538589,56,1,0.09103765055963789,23060.706689637504,4,0,2,1,0.0
8815,0,0.3898910918381674,52,0,2.3234626046214966,10827.19537371067,7,0,2,0,1.0
8816,0,0.007313539776708699,48,1,1.222273487191745,,6,0,2,0,1.0
8817,1,0.18094423183879835,53,0,5.597320926202341,,5,0,2,0,0.0
8818,1,0.13401542957079746,58,0,0.739798802533075,3491.2958727872597,9,0,4,96,1.0
8819,1,0.4551794627037381,55,2,1.860954877019897,7025.626779856707,6,0,2,0,0.0
8820,0,0.20835525603909824,57,0,2.4421093868517305,2702.817273432324,6,0,2,0,2.0
8821,0,0.0015793143003418767,70,0,1.3182369510062086,3360.2771963437235,8,1,2,0,1.0
8822,1,0.15170779926541403,55,0,0.6104982761544692,6760.016353129955,10,0,1,0,
8823,0,0.2747874812264849,42,0,0.3330166310090594,,12,0,1,1,2.0
8824,0,0.5672432061952855,64,0,0.3561489066304687,8258.436527909698,12,1,3,0,0.0
8825,0,0.4625981803706101,32,0,2.2624170801938326,11657.90435475801,9,0,0,0,0.0
8826,0,0.20694326915969716,36,0,0.42453866643675675,3949.356225562838,8,0,1,0,1.0
8827,0,0.10343578320361753,56,0,0.4494404140348379,,10,0,2,0,0.0
8828,1,0.6407876013495971,59,0,0.3723643392927709,,6,0,2,0,0.0
8829,0,0.40015476423570406,34,0,0.901970354284863,5169.539283759527,13,0,1,0,1.0
8830,0,0.23180775751073227,46,0,1.4911349041381015,6408.195018921521,6,0,0,0,1.0
8831,0,0.3737116805471236,43,1,1.958618957415106,3983.8191475822778,10,1,3,0,1.0
8832,0,0.04795627028299674,45,1,0.3574845021608486,2853.5213492632565,6,0,1,0,0.0
8833,0,0.2962956524820305,65,1,1.0339890200610184,,3,0,1,0,1.0
8834,0,0.2972957590306965,61,0,0.05668944374937722,7648.4859640542445,12,0,2,0,0.0
8835,0,0.03925171622158525,51,0,1.280193407944919,12319.982484370266,11,0,4,0,1.0
8836,0,0.4004236952308941,44,0,0.5306403288008626,2521.211032416406,11,0,0,0,1.0
8837,0,0.10349627866201064,33,0,0.08191509440547981,2993.612441117791,7,0,3,0,2.0
8838,0,0.23355549972443448,71,0,0.2561819466035115,11409.756141468106,7,0,0,0,1.0
8839,0,0.09564054331573774,60,0,0.9098458060410104,4754.5486254303905,9,0,4,0,0.0
8840,0,0.30895693174840677,42,0,0.471597332588665,3299.8329396512536,9,0,1,1,1.0
8841,0,0.02977926858566526,62,0,1.0538416794431509,3464.555024660377,5,0,2,0,1.0
8842,1,0.06047010608788436,51,0,1.1770844419739417,4876.795540918075,3,0,0,0,0.0
8843,0,0.10083774937504143,47,0,1.3963366306315153,9917.60035267829,6,0,1,1,0.0
8844,0,0.12141039633716103,58,0,0.9128681408637302,4392.443703773101,2,0,1,0,2.0
8845,0,0.5859098678138495,41,1,0.2448083038465421,8547.319304434906,8,0,2,0,0.0
8846,1,0.09136043297594439,47,0,2.2976148931969678,6816.92959731509,6,0,3,1,0.0
8847,0,0.4219736737198869,53,0,1.0775072628576126,,14,0,0,0,0.0
8848,0,0.35613963193868103,45,0,0.18049550042386808,2656.0874683347397,9,0,2,0,1.0
8849,0,0.40484655125843866,61,0,0.396402947051401,3586.07434386826,9,0,1,0,0.0
8850,0,0.48109840648519175,78,1,2.9388502099681557,1927.9521217335894,7,0,2,0,0.0
8851,0,0.4739470430734041,41,0,0.1882929078984807,3429.2703820888337,8,0,0,0,1.0
8852,1,0.45690328924581197,28,1,3.761816866838716,14177.385330345462,8,0,2,0,0.0
8853,0,0.04074804544987983,23,0,10.0,4807.953308324194,4,0,0,0,1.0
8854,0,0.10870438311550751,49,0,0.485887523405279,,7,0,4,0,0.0
8855,0,0.2873910696854474,42,0,0.3872386040360832,18788.89450157956,8,0,1,0,1.0
8856,0,0.019303105609652114,54,0,2.34639711861281,2562.0624975112833,10,0,0,0,1.0
8857,0,0.13221480083697051,53,0,0.6119518626521678,2506.5984736284695,8,0,2,0,0.0
8858,0,0.3662134185491407,29,1,0.538746768246099,11621.823865620356,8,0,1,0,0.0
8859,0,0.0019469138079621015,26,0,1.9452584554304582,7808.144555740048,6,0,2,0,0.0
8860,0,0.003866888034403829,56,0,0.47055424269197244,4487.086138912448,11,0,2,0,0.0
8861,1,0.2827601498404313,53,0,0.7013504621851739,8798.497348137746,3,0,1,0,0.0
8862,0,0.24631854129183747,46,0,0.6365659329648737,6065.789589953035,8,0,1,0,2.0
8863,1,0.010274151356187004,28,0,0.9667860493329634,2142.364295157494,5,0,0,0,0.0
8864,0,0.08312268991496957,58,0,0.16611288267181065,917.5349805022709,8,0,1,0,1.0
8865,1,0.263653777641917,69,0,0.5981868865230844,3303.8984338390733,10,0,3,0,1.0
8866,0,0.6715935353223752,55,1,0.3372382976247894,,5,0,0,1,1.0
8867,0,0.0025665650046100886,40,1,0.3025383652147319,3641.2085987994806,8,0,3,0,0.0
8868,0,0.2560346180103292,52,0,6.052122683270144,6782.276142611264,9,0,2,0,0.0
8869,0,0.04961061467341959,32,0,10.0,5592.265794064804,10,0,0,0,
8870,0,0.05186222695529234,66,0,0.30332441842722907,1501.995436098586,10,0,2,0,0.0
8871,1,0.18955893435250273,53,0,1.6972401232352572,3697.9097789921525,9,0,0,0,2.0
8872,0,0.18562055381773127,27,0,0.5088752630677688,6318.363611050527,7,0,2,0,2.0
8873,0,0.03666869377636432,47,0,2.1226286515927386,2832.7340541729536,6,0,3,0,0.0
8874,0,0.07744647698673697,58,1,0.10493180518157753,3813.1972524417133,7,0,0,0,2.0
8875,0,0.4241142825707652,47,0,0.4575817653847324,6465.418126159602,7,0,0,0,3.0
8876,1,0.1687412509467477,48,0,0.8487864383478487,,4,0,2,0,1.0
8877,0,0.14309572418753053,34,0,0.0965823649776782,10227.513999858998,7,0,2,0,1.0
8878,0,0.4666406277509071,59,0,1.403743403345655,6428.970137832055,7,0,2,1,1.0
8879,0,0.5583190411622418,42,0,0.15189562826339986,2517.2064175235173,7,0,0,0,1.0
8880,1,0.42186688904345826,21,1,2.5408033479776435,3518.244069546566,7,0,2,0,1.0
8881,1,0.03950122987845583,46,0,0.39920900135040044,4985.093302936993,4,0,3,0,2.0
8882,0,0.30245166557781933,65,0,0.515118031853527,12542.65549286266,6,0,3,0,
8883,1,0.32011122165695505,46,0,0.9574577150255166,,9,0,0,0,1.0
8884,1,0.3392537944076543,76,0,0.6895971487096099,,5,0,0,0,2.0
8885,0,0.6447241163013306,58,0,1.397245259427527,6690.185177223996,10,0,6,0,0.0
8886,1,0.3496831445401094,56,0,8.86953173641837,2895.9868888344863,8,0,1,0,1.0
8887,0,0.014874711581204379,50,0,3.941166000700494,1998.7736096729698,9,0,0,0,2.0
8888,0,0.010850978249335666,51,0,0.17427470692279393,4979.885157341952,10,0,1,0,
8889,0,0.581019876619618,48,1,0.380794055138816,,6,0,0,0,1.0
8890,0,0.32417788431950734,47,0,0.7040478829556799,3288.81837343774,6,0,0,0,0.0
8891,0,0.08836101403314973,59,1,0.18590803748355308,6957.682481113398,7,0,0,0,1.0
8892,0,0.2937216366050149,38,0,1.1905002287195352,7921.5293358609715,4,0,2,0,0.0
8893,0,0.08854257222629197,36,1,5.530734558463011,,7,0,0,0,1.0
8894,0,0.5114813394823128,36,1,0.6603314877055966,,8,0,1,0,0.0
8895,0,0.26379692533833915,80,0,1.3529551744021628,2242.266714799489,8,0,2,1,0.0
8896,0,0.09913171001698866,59,1,0.31505254602453037,2466.7895985417767,6,1,1,0,0.0
8897,0,0.4049373360475183,56,0,1.1026268494859122,8549.963308223316,16,0,0,0,1.0
8898,1,0.1407357246701383,37,1,0.7696973622424521,,9,0,0,0,0.0
8899,0,0.4699437835432556,60,0,0.7243566511502076,2514.9157413059224,8,0,0,0,0.0
8900,0,0.1908733386247098,50,0,0.47744535936742794,,7,0,1,0,0.0
8901,0,0.43913062156410865,54,0,3.3898435171086874,2313.5657391334903,12,0,1,0,1.0
8902,0,0.6532638083923826,38,0,1.9435229467889619,,8,0,2,0,0.0
8903,0,0.5785237785642039,54,0,2.166299418735385,14239.36807810385,10,1,1,0,1.0
8904,1,0.5080897128553661,46,1,0.7444988600376939,5307.256553838139,12,0,0,0,1.0
8905,0,0.017152472818397248,41,0,0.9131500928586541,,4,0,0,0,2.0
8906,0,0.09378801817692284,62,0,0.41502234556895207,2911.6796145455132,11,0,0,0,0.0
8907,1,0.2696951857289898,30,0,0.510282230535629,4090.9678522979766,8,0,1,0,0.0
8908,1,0.3615445521144886,59,0,0.5894992567475733,10473.562927090625,7,0,1,0,0.0
8909,0,0.10989875268126702,61,1,0.4541800590199625,2121.9418833244263,7,0,2,0,2.0
8910,0,0.41334410309278047,39,1,0.6280630950291087,1356.7722025373282,5,0,0,0,0.0
8911,0,0.31174264832592474,40,0,7.264275383504251,6332.424716664887,8,0,0,0,0.0
8912,0,0.18176883451036713,48,1,1.9309240381033603,7384.429389859287,2,0,1,0,0.0
8913,0,0.5967258965999562,55,0,1.284611414832414,,11,0,3,0,0.0
8914,0,0.16513167315023963,49,0,0.3121966543095722,1867.5388449760385,10,0,1,1,1.0
8915,0,0.5536751117114751,58,0,0.2982074387910507,4472.198367971029,6,0,0,0,1.0
8916,0,0.36005367311746506,76,0,0.17753142054640936,11084.313642859723,9,0,2,0,1.0
8917,1,0.18627525085520846,44,0,4.991088631082521,,11,0,1,0,1.0
8918,0,0.3666140500853606,27,1,1.3093664536305176,,9,0,1,1,
8919,0,0.03880281935291883,63,0,0.5857792221912033,8543.566716130328,10,0,1,0,1.0
8920,0,0.257179333040593,75,0,1.1028853467897408,3230.6147560438326,6,0,0,0,1.0
8921,0,0.04677878708732738,57,1,1.98748858753575,,10,0,2,0,2.0
8922,0,0.013359829161209204,36,0,0.21410041110740333,2043.6766936806441,4,0,5,0,0.0
8923,0,0.1707710780068956,50,0,1.455437731115616,1696.6276214299005,11,0,1,1,0.0
8924,0,0.03191522710273262,36,0,0.8858579152648612,4058.173955480612,4,0,1,0,1.0
8925,0,0.40899342945240663,60,1,0.6875026862001296,,8,0,0,0,
8926,1,0.1967190250650568,33,0,1.236869269240422,5214.975897703292,6,0,0,0,1.0
8927,1,0.28162329261988284,47,0,3.3844286048144907,1461.4831571212721,8,1,2,0,0.0
8928,0,0.1670969940677015,37,0,10.0,,7,0,2,0,0.0
8929,0,0.1180315785052304,53,0,2.349671651312709,5596.0798605065975,5,0,2,0,1.0
8930,0,0.11931962750309369,46,1,0.10357096573615296,4686.429775657923,10,0,1,0,1.0
8931,0,0.32030850753416024,54,0,1.5057352958777142,6670.739933246891,4,0,1,0,1.0
8932,0,0.31869877909162253,52,0,0.9228679241726547,5669.965023624597,5,0,0,0,1.0
8933,0,0.23874998040115672,38,1,3.490921148636816,4003.4011954614743,8,0,0,0,1.0
8934,1,0.20960953479962058,60,0,1.4574329057094184,17706.815241305634,6,0,1,0,1.0
8935,0,0.5274437384124617,51,0,1.2598146926214744,,3,0,1,0,0.0
8936,0,0.07491391251361117,38,0,0.991511844055473,8436.608422201152,10,0,2,0,2.0
8937,0,0.3578018857838458,83,0,0.824068173475034,10416.598482352083,7,0,0,0,0.0
8938,0,0.4026776353621326,58,1,1.0710495160078954,7845.571922619849,9,1,4,0,0.0
8939,0,0.35613596538679243,49,0,10.0,20826.532280990603,5,0,1,1,3.0
8940,0,0.09426952720219405,71,1,0.6124568968210519,5520.3956883537285,5,0,0,1,0.0
8941,0,0.5095326328964757,77,0,0.40346357615593637,4890.877713691829,7,0,1,0,0.0
8942,0,0.31643331716765727,49,0,0.9719516319992044,,4,0,1,0,2.0
8943,0,0.44937218447917854,56,1,0.12511699295766698,,10,0,0,1,0.0
8944,0,0.3184463295874876,38,0,0.1585654075795345,2945.8209023183945,11,0,1,0,1.0
8945,0,0.4609923078832359,49,0,0.21391433602756638,7895.500656861253,5,0,0,0,1.0
8946,0,0.7246637049140593,49,1,0.3333360239095074,,6,0,3,0,1.0
8947,0,0.10899173541240999,54,0,10.0,5175.3099958991515,5,0,1,0,
8948,0,0.16053454409124507,56,1,0.30066283729394394,,10,0,1,0,0.0
8949,0,0.01127530990036366,59,2,0.898003987391436,5460.123680653056,9,0,0,0,1.0
8950,0,0.0709445883057774,55,0,0.4345872412868569,2625.061457417154,8,0,0,0,3.0
8951,0,0.46760106216110764,35,1,1.0770166042289824,8016.534015486931,7,0,1,0,0.0
8952,0,0.3074399313340641,38,0,6.146048345664787,4629.768769427527,8,0,0,0,1.0
8953,0,0.2806916681423731,44,0,5.537466964510703,657.9319118157465,3,0,3,0,2.0
8954,0,0.2161463501031946,48,0,0.4766565324751196,,2,0,2,0,4.0
8955,1,0.25490206695187656,66,0,0.6148211247246453,13105.569421008848,8,0,2,0,0.0
8956,0,0.028848302613453822,35,0,2.1177421924042603,13891.40092314482,6,0,2,0,2.0
8957,0,0.026598714804059984,46,0,2.2881747194918094,7103.0379162549225,7,0,1,0,1.0
8958,1,0.06795269980311484,65,0,0.9104072831136795,8508.732634583625,7,0,0,0,1.0
8959,0,0.39362759431528094,47,0,2.1808619137254612,2850.3418490921326,6,0,1,0,1.0
8960,1,0.619625350047433,58,0,0.2526212340528606,4096.543739796197,10,1,0,0,1.0
8961,0,0.37898248290063496,50,0,0.2764723504262671,11669.765377488699,8,0,1,1,2.0
8962,0,0.3674477513856398,55,0,0.5480920429494868,,9,0,1,0,0.0
8963,0,0.05004048380507724,48,0,0.2780973167047201,5143.370427350858,10,0,1,0,2.0
8964,0,0.06799803027660292,61,1,2.128261015105663,,5,0,1,0,1.0
8965,0,0.2618827777958559,30,1,0.0866277661197848,11182.780299107339,11,0,3,2,0.0
8966,0,0.10219859657021928,46,0,0.8316046748414413,,7,0,0,0,0.0
8967,0,0.41476818938081,56,0,0.6945477357224374,7744.748080059253,9,0,1,0,2.0
8968,0,0.15886848750170027,59,0,1.5481315939598945,5148.149178546468,9,0,0,0,1.0
8969,0,0.19148416309853103,72,0,0.7318048728922465,3828.6611809842425,7,0,0,0,0.0
8970,0,0.2117354119200305,46,1,1.8308228389790029,7983.319678718324,9,0,3,0,0.0
8971,0,0.2094724371973686,72,0,0.5195377735596176,2272.562000250264,8,0,1,0,2.0
8972,0,0.08977815365488172,42,0,0.3354325293890687,,7,0,0,1,0.0
8973,0,0.6950278590767703,70,0,0.4395894401861843,1779.7639950596342,6,0,2,0,1.0
8974,0,0.2859320103262688,63,0,0.7907729802905044,11668.647750752512,10,0,1,0,0.0
8975,0,0.2265481075858122,39,0,0.4811106879364616,2967.672822218817,10,0,1,0,1.0
8976,0,0.37951065568376846,56,0,0.41661510604689767,,7,0,2,0,1.0
8977,0,0.1869819573694586,51,0,0.08635419941286888,4501.246941582818,6,1,1,0,2.0
8978,0,0.2504029911480633,60,0,3.824517671013728,37357.0636471417,9,0,1,0,0.0
8979,0,0.11079314801566345,48,0,1.3123731279762105,6696.456720646347,6,0,0,0,1.0
8980,0,0.22784671094046846,47,0,0.5266895565063764,1334.7529112904197,8,1,3,0,2.0
8981,1,0.2980432221181493,71,0,4.776630396711898,11190.327069587049,6,0,1,0,4.0
8982,0,0.3411886188988976,50,0,0.2078264179202277,3748.062525098696,6,0,0,0,0.0
8983,0,0.07819231525377154,63,0,0.45597337326684034,,11,1,3,0,2.0
8984,0,0.6557155068968425,48,1,1.4889305325659168,3069.412382451046,7,0,0,0,2.0
8985,0,0.1334575938047721,75,0,0.6627285150287674,,15,0,0,1,0.0
8986,0,0.13540609587953828,42,0,0.9967478805846127,5584.550341096196,6,0,0,0,2.0
8987,0,0.00010080901737696653,43,0,0.41947855133402623,3128.052782257133,6,0,1,1,0.0
8988,0,0.1094497431648386,73,0,0.19651245172717513,,5,0,1,0,0.0
8989,0,0.06837199179948315,45,0,0.3638111145054923,5275.877489139076,7,0,2,0,0.0
8990,0,0.12499473781669328,74,0,1.7700196280708,,9,0,3,0,2.0
8991,1,0.2248835111285306,64,0,1.4812368748943774,1791.7566219141906,7,0,2,0,0.0
8992,1,0.4120973137154455,49,0,0.3088676355176344,15819.434064603995,9,0,1,0,1.0
8993,0,0.08810631217775328,26,0,0.08612622332304345,6182.479360553253,4,0,0,1,0.0
8994,0,0.4603443805591271,51,2,0.9481132564656262,3403.514010173936,10,0,0,0,2.0
8995,0,0.1208105578143812,53,0,0.45176638845514266,1499.282617851301,6,0,4,0,0.0
8996,0,0.022928069139810905,68,0,0.8539405463179157,4724.791370386566,11,0,2,0,0.0
8997,1,0.558533767903168,74,0,1.8641928196302822,,6,0,0,0,1.0
8998,0,0.3907140124966942,42,0,8.17975526928196,31177.260353821905,5,0,1,1,1.0
8999,0,0.3494317570809902,63,0,0.5244038190567669,18479.910414745395,14,0,1,0,1.0
9000,0,0.3499857846227529,62,1,0.6109193046607373,,9,0,0,1,0.0
9001,0,0.8951842826889991,67,1,0.6750812946895784,3473.5775220839782,5,0,3,0,0.0
9002,0,0.7113953889401258,58,0,2.8231791524131844,1754.5199028293916,9,0,1,0,1.0
9003,0,0.08321444539195222,24,0,1.4127923006034913,2726.683878625866,7,0,0,0,2.0
9004,0,0.34381567824954434,49,1,0.9815767683944713,4234.45447704504,9,0,0,0,3.0
9005,0,0.08364503633269561,35,0,1.6600533061813365,3800.941591897451,8,0,2,0,0.0
9006,1,0.261399248850914,49,1,0.14113297725591023,,6,1,0,0,2.0
9007,1,0.36079508983345876,65,0,1.199831938437577,1957.1608189150963,10,0,0,0,2.0
9008,1,0.20192866233451567,56,0,4.4549779787610015,,9,1,1,0,1.0
9009,0,0.3121889490640661,68,0,1.081317269394052,1159.3075502162376,8,0,1,0,0.0
9010,1,0.12795255804835612,56,1,1.1313487987855038,6195.779084348058,7,0,2,0,0.0
9011,1,0.039024677640785314,33,0,1.0140416279745321,1921.394035121329,6,0,1,0,1.0
9012,1,0.13749175848805706,18,1,6.403252241716611,10634.284163456894,5,1,1,0,0.0
9013,0,0.40221616438590085,54,0,10.0,4008.9389123127967,8,0,3,0,1.0
9014,0,0.16025345707578764,49,0,0.6306424096403517,,4,1,0,0,0.0
9015,0,0.7110999526703777,38,0,0.8681063147063642,,6,0,3,0,0.0
9016,1,0.28831365718431795,28,0,0.3833510558120679,2477.3723916443814,15,0,2,0,0.0
9017,1,0.11572522128959083,41,1,3.0469301845916004,,9,0,1,0,1.0
9018,1,0.11556222327108509,49,1,1.77111309808784,6601.5487066425785,8,0,0,0,2.0
9019,0,0.0644433889577317,61,0,0.07861639753130392,3467.168040872833,11,0,1,0,0.0
9020,0,0.1984200950166206,54,0,1.426721016015629,9396.174622752334,8,0,2,0,1.0
9021,0,0.3117599955741907,74,0,0.5507122569888931,2219.372938814347,5,0,2,0,1.0
9022,0,47229.40391501458,37,0,1.0795203263416302,633.372115900523,5,0,1,0,1.0
9023,0,0.10725998890557144,64,0,0.1903690246102789,5989.645788290785,10,0,1,0,18.0
9024,0,0.3141619804131629,52,0,0.49258345414692306,12125.513541881255,11,0,3,1,0.0
